DATAFLOW,LAST UPDATE,freq,indic_to,c_resid,month,unit,geo,TIME_PERIOD,OBS_VALUE
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES51,2022,57974
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES51,2023,74312
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES51,2024,132199
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES52,2018,88676
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES52,2019,62635
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES52,2020,27335
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES52,2021,43790
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES52,2022,62966
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES52,2023,93199
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES52,2024,183670
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES53,2018,13104
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES53,2019,8393
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES53,2020,5092
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES53,2021,6728
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES53,2022,10472
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES53,2023,13698
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES53,2024,19617
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES61,2018,159118
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES61,2019,143980
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES61,2020,65632
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES61,2021,71266
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES61,2022,164200
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES61,2023,229454
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES61,2024,360252
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES70,2018,82825
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES70,2019,73501
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES70,2020,36109
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES70,2021,76340
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES70,2022,92298
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES70,2023,122666
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,ES70,2024,169702
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,HR03,2018,5539
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,HR03,2019,7993
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,HR03,2020,3995
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,HR03,2021,8186
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,HR03,2022,11355
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,HR03,2023,14069
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,HR03,2024,17677
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT15,2018,4488
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT15,2019,3690
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT15,2020,2973
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT15,2021,6331
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT15,2022,5687
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT15,2023,10047
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT15,2024,15296
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT17,2018,12555
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT17,2019,15385
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT17,2020,12055
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT17,2021,16313
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT17,2022,14199
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT17,2023,17613
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M03,NR,PT17,2024,22373
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL3,2018,15037
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL3,2019,21123
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL3,2020,9451
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL3,2021,26544
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL3,2022,33385
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL3,2023,39076
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL62,2018,3074
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL62,2019,4522
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL62,2020,144
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL62,2021,492
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL62,2022,6480
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL62,2023,9197
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL65,2018,5256
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL65,2019,6857
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL65,2020,146
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL65,2021,1080
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL65,2022,11472
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,EL65,2023,16154
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES22,2018,3550
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES22,2019,6074
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES22,2020,316
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES22,2021,2747
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES22,2022,8406
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES22,2023,10708
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES30,2018,59489
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES30,2019,63987
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES30,2020,9734
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES30,2021,42036
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES30,2022,70052
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES30,2023,92830
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES51,2018,60410
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES51,2019,90408
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES51,2020,11313
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES51,2021,77186
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES51,2022,114612
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES51,2023,134695
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES52,2018,72827
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES52,2019,123180
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES52,2020,5033
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES52,2021,68541
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES52,2022,155908
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES52,2023,203637
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES53,2018,15152
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES53,2019,18545
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES53,2020,845
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES53,2021,11281
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES53,2022,27388
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES53,2023,31139
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES61,2018,152750
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES61,2019,216906
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES61,2020,7469
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES61,2021,72574
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES61,2022,331346
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES61,2023,401363
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES70,2018,61508
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES70,2019,102302
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES70,2020,4009
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES70,2021,71385
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES70,2022,152260
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,ES70,2023,170862
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,HR03,2018,11380
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,HR03,2019,12195
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,HR03,2020,846
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,HR03,2021,12077
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,HR03,2022,18008
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,HR03,2023,24107
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT15,2018,5390
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT15,2019,11390
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT15,2020,1625
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT15,2021,8475
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT15,2022,16333
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT15,2023,26204
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT17,2018,11855
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT17,2019,14145
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT17,2020,6455
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT17,2021,18179
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT17,2022,15388
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M04,NR,PT17,2023,17930
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL3,2018,15702
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL3,2019,20737
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL3,2020,17588
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL3,2021,31588
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL3,2022,33230
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL3,2023,38292
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL62,2018,2653
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL62,2019,2198
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL62,2020,195
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL62,2021,1682
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL62,2022,3012
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL62,2023,3915
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL65,2018,3649
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL65,2019,3431
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL65,2020,1166
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL65,2021,3812
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL65,2022,5429
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,EL65,2023,5770
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES22,2018,3366
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES22,2019,4517
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES22,2020,727
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES22,2021,3227
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES22,2022,5376
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES22,2023,6121
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES30,2018,55924
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES30,2019,57252
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES30,2020,15999
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES30,2021,50630
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES30,2022,60098
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES30,2023,76800
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES51,2018,48690
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES51,2019,55247
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES51,2020,17159
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES51,2021,77783
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES51,2022,69769
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES51,2023,79100
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES52,2018,58245
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES52,2019,87405
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES52,2020,10702
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES52,2021,87871
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES52,2022,107728
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES52,2023,106228
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES53,2018,23017
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES53,2019,20960
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES53,2020,2048
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES53,2021,18014
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES53,2022,33950
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES53,2023,34327
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES61,2018,136269
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES61,2019,196157
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES61,2020,17330
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES61,2021,160288
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES61,2022,247013
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES61,2023,264213
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES70,2018,65642
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES70,2019,84715
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES70,2020,11822
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES70,2021,91439
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES70,2022,126023
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,ES70,2023,136254
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,HR03,2018,14951
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,HR03,2019,15107
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,HR03,2020,6282
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,HR03,2021,14712
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,HR03,2022,26942
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,HR03,2023,27318
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT15,2018,7872
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT15,2019,7456
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT15,2020,7047
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT15,2021,16245
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT15,2022,14428
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT15,2023,16939
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT17,2018,12263
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT17,2019,15921
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT17,2020,11436
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT17,2021,20622
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT17,2022,14483
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M05,NR,PT17,2023,17655
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL3,2018,18696
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL3,2019,27243
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL3,2020,24839
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL3,2021,32346
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL3,2022,36666
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL3,2023,45844
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL62,2018,5300
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL62,2019,7403
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL62,2020,2798
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL62,2021,6857
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL62,2022,10663
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL62,2023,12738
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL65,2018,4793
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL65,2019,8565
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL65,2020,6251
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL65,2021,11122
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,LSTY,DOM,M06,NR,EL65,2022,12530
